"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2023-11-22 03:02:06+08:00",120.9464,15.3072,24.74,25.59,24.74,24.74,1010.0,89.0,1010.0,1007.0,0.2,343.0,0.51,62.0,"2023-11-22 06:01:30+08:00","2023-11-22 17:23:09+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:02:06.556743+08:00","Gapan",1.0,8152.0,""
10000.0,"2023-11-22 02:59:59+08:00",125.1717,6.1128,25.63,26.49,25.63,25.63,1009.0,86.0,1009.0,1007.0,1.17,17.0,1.37,100.0,"2023-11-22 05:30:47+08:00","2023-11-22 17:20:03+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:08.611450+08:00","General Santos","","",""
10000.0,"2023-11-22 02:59:07+08:00",120.8817,14.3869,26.1,26.1,25.55,26.59,1010.0,81.0,1010.0,1008.0,2.57,87.0,5.12,99.0,"2023-11-22 06:00:20+08:00","2023-11-22 17:24:50+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:10.671766+08:00","General Trias",2.0,2084056.0,""
10000.0,"2023-11-22 03:02:12+08:00",125.1167,8.8333,27.39,30.51,27.39,27.39,1009.0,79.0,1009.0,1009.0,1.33,288.0,1.81,100.0,"2023-11-22 05:35:01+08:00","2023-11-22 17:16:15+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:02:12.954239+08:00","Gingoog City","","",0.35
10000.0,"2023-11-22 03:02:15+08:00",122.8706,10.0989,25.94,26.73,25.94,25.94,1009.0,82.0,1009.0,1008.0,4.99,50.0,5.61,100.0,"2023-11-22 05:45:53+08:00","2023-11-22 17:23:22+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:15.151200+08:00","Himamaylan","","",""
10000.0,"2023-11-22 03:02:16+08:00",121.8892,17.1485,20.94,21.54,20.94,20.94,1012.0,94.0,1012.0,1007.0,1.75,11.0,1.81,28.0,"2023-11-22 06:00:36+08:00","2023-11-22 17:16:29+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-22 03:02:16.986885+08:00","Ilagan","","",""
10000.0,"2023-11-22 03:02:21+08:00",124.4,8.25,22.72,23.5,22.72,22.72,1009.0,94.0,1009.0,976.0,1.05,145.0,0.99,97.0,"2023-11-22 05:37:01+08:00","2023-11-22 17:19:59+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:02:22.159298+08:00","Iligan City","","",0.32
10000.0,"2023-11-22 03:02:23+08:00",122.55,10.75,23.89,24.79,23.89,23.89,1009.0,94.0,1009.0,1008.0,3.71,27.0,8.61,100.0,"2023-11-22 05:48:08+08:00","2023-11-22 17:23:40+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:23.548637+08:00","Iloilo City","","",""
10000.0,"2023-11-22 03:02:27+08:00",120.9367,14.4297,26.12,26.12,25.61,26.66,1011.0,81.0,"","",1.03,0.0,"",75.0,"2023-11-22 06:00:11+08:00","2023-11-22 17:24:32+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:02:28.379010+08:00","Imus",2.0,2005706.0,""
10000.0,"2023-11-22 03:02:29+08:00",123.4167,13.4167,23.72,24.65,23.72,23.72,1009.0,96.0,1009.0,1007.0,1.0,23.0,2.01,100.0,"2023-11-22 05:48:42+08:00","2023-11-22 17:16:10+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:29.701942+08:00","Iriga City","","",""
10000.0,"2023-11-22 03:02:32+08:00",122.9888,10.2048,24.38,25.15,24.38,24.38,1009.0,87.0,1009.0,1006.0,1.74,88.0,1.75,100.0,"2023-11-22 05:45:34+08:00","2023-11-22 17:22:44+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:32.846632+08:00","Isabela","","",""
10000.0,"2023-11-22 03:02:34+08:00",122.8122,9.9889,25.21,26.06,25.21,25.21,1009.0,87.0,1009.0,1008.0,1.51,64.0,1.81,100.0,"2023-11-22 05:45:57+08:00","2023-11-22 17:23:46+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:34.875466+08:00","Kabankalan","","",""
10000.0,"2023-11-22 03:02:37+08:00",125.0894,7.0083,23.1,23.92,23.1,23.1,1010.0,94.0,1010.0,979.0,0.57,105.0,0.65,100.0,"2023-11-22 05:32:26+08:00","2023-11-22 17:19:04+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:37.167545+08:00","Kidapawan","","",""
10000.0,"2023-11-22 03:02:39+08:00",124.8469,6.5031,23.77,24.71,23.77,23.77,1009.0,96.0,1009.0,1003.0,0.11,79.0,0.31,100.0,"2023-11-22 05:32:40+08:00","2023-11-22 17:20:46+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:39.213456+08:00","Koronadal","","",""
10000.0,"2023-11-22 03:02:41+08:00",122.9208,10.4233,25.95,25.95,25.95,25.95,1009.0,83.0,1009.0,1006.0,5.43,31.0,7.01,100.0,"2023-11-22 05:46:10+08:00","2023-11-22 17:22:41+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:41.269457+08:00","La Carlota","","",""
10000.0,"2023-11-22 03:02:43+08:00",125.7022,6.0872,25.36,26.38,25.36,25.36,1010.0,93.0,1010.0,1009.0,0.89,132.0,0.91,100.0,"2023-11-22 05:28:38+08:00","2023-11-22 17:17:58+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:43.159128+08:00","Lamitan","","",""
10000.0,"2023-11-22 03:02:45+08:00",120.5936,18.1989,20.95,21.56,20.95,20.95,1010.0,94.0,"","",0.51,0.0,"",20.0,"2023-11-22 06:07:28+08:00","2023-11-22 17:20:00+08:00",801.0,"Clouds","few clouds","02n","2023-11-22 03:02:45.521374+08:00","Laoag",1.0,8159.0,""
10000.0,"2023-11-22 03:02:47+08:00",123.9494,10.3103,27.02,30.08,26.64,27.02,1010.0,83.0,"","",1.54,240.0,"",100.0,"2023-11-22 05:41:53+08:00","2023-11-22 17:18:44+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:47.243669+08:00","Lapu-Lapu City",1.0,8187.0,""
10000.0,"2023-11-22 03:02:48+08:00",120.9828,14.4506,26.04,26.04,25.57,26.62,1011.0,81.0,"","",1.79,78.0,1.79,75.0,"2023-11-22 06:00:02+08:00","2023-11-22 17:24:19+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:02:48.796215+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2023-11-22 03:02:50+08:00",123.7333,13.1333,24.56,25.55,24.56,24.56,1009.0,95.0,1009.0,1007.0,2.26,5.0,4.54,100.0,"2023-11-22 05:47:00+08:00","2023-11-22 17:15:20+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:50.927206+08:00","Legazpi City","","",""
10000.0,"2023-11-22 03:02:52+08:00",123.5325,13.2403,23.55,24.49,23.55,23.55,1010.0,97.0,1010.0,1004.0,0.8,28.0,1.24,100.0,"2023-11-22 05:47:58+08:00","2023-11-22 17:15:59+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:52.728035+08:00","Ligao","","",""
10000.0,"2023-11-22 02:59:05+08:00",121.1667,13.95,24.14,25.01,24.14,24.14,1010.0,92.0,1010.0,973.0,1.64,51.0,4.79,100.0,"2023-11-22 05:58:31+08:00","2023-11-22 17:24:21+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:54.651177+08:00","Lipa City",2.0,2011004.0,""
10000.0,"2023-11-22 03:02:57+08:00",122.5967,10.8794,24.06,24.95,24.06,24.06,1009.0,93.0,1009.0,1007.0,3.08,16.0,6.32,100.0,"2023-11-22 05:48:09+08:00","2023-11-22 17:23:17+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:57.153889+08:00","Lucena","","",""
10000.0,"2023-11-22 03:02:59+08:00",122.4347,10.8925,24.35,25.35,24.35,24.35,1010.0,96.0,1010.0,1000.0,2.15,56.0,4.91,100.0,"2023-11-22 05:48:49+08:00","2023-11-22 17:23:55+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:02:59.415272+08:00","Maasin","","",""
10000.0,"2023-11-22 03:03:00+08:00",120.5736,15.2216,23.21,23.88,23.21,23.21,1011.0,88.0,"","",1.03,260.0,"",40.0,"2023-11-22 06:02:51+08:00","2023-11-22 17:24:46+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-22 03:03:00.895304+08:00","Mabalacat City",1.0,8152.0,""
10000.0,"2023-11-22 03:03:02+08:00",121.0327,14.5503,25.8,26.55,25.51,26.56,1011.0,81.0,"","",0.51,0.0,"",75.0,"2023-11-22 05:59:59+08:00","2023-11-22 17:23:58+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:03.007711+08:00","Makati City",1.0,8160.0,""
10000.0,"2023-11-22 03:03:05+08:00",119.9379,15.6361,24.58,25.13,24.58,24.58,1010.0,78.0,1010.0,1009.0,1.21,116.0,1.4,100.0,"2023-11-22 06:06:03+08:00","2023-11-22 17:26:40+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:05.465724+08:00","Malabon","","",""
10000.0,"2023-11-22 03:03:07+08:00",125.0833,8.15,20.17,20.78,20.17,20.17,1011.0,97.0,1011.0,920.0,0.26,207.0,0.89,100.0,"2023-11-22 05:34:08+08:00","2023-11-22 17:17:24+08:00",501.0,"Rain","moderate rain","10n","2023-11-22 03:03:07.165066+08:00","Malaybalay","","",1.68
10000.0,"2023-11-22 03:03:09+08:00",120.8117,14.8419,25.66,26.42,23.85,26.18,1010.0,82.0,1010.0,1009.0,1.82,357.0,2.02,84.0,"2023-11-22 06:01:19+08:00","2023-11-22 17:24:24+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:09.868318+08:00","Malolos",2.0,2008256.0,""
10000.0,"2023-11-22 03:03:11+08:00",121.0409,14.5832,25.76,26.51,25.52,26.57,1011.0,81.0,"","",0.51,0.0,"",75.0,"2023-11-22 06:00:00+08:00","2023-11-22 17:23:53+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:11.840978+08:00","Mandaluyong City",1.0,8160.0,""
10000.0,"2023-11-22 03:03:14+08:00",123.9333,10.3333,26.98,29.98,26.61,26.98,1009.0,83.0,"","",1.54,320.0,"",100.0,"2023-11-22 05:41:59+08:00","2023-11-22 17:18:46+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:03:14.233359+08:00","Mandaue City",1.0,8187.0,0.16
10000.0,"2023-11-22 03:00:13+08:00",120.9822,14.6042,25.79,26.54,25.61,26.66,1011.0,81.0,"","",1.79,359.0,2.24,75.0,"2023-11-22 06:00:16+08:00","2023-11-22 17:24:05+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:03:15.641061+08:00","Manila",2.0,2008256.0,0.12
10000.0,"2023-11-22 03:03:17+08:00",124.2928,7.9986,21.2,21.78,21.2,21.2,1010.0,92.0,1010.0,930.0,1.08,150.0,1.16,93.0,"2023-11-22 05:37:05+08:00","2023-11-22 17:20:47+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:17.145134+08:00","Marawi","","",""
10000.0,"2023-11-22 03:03:18+08:00",125.4708,9.7339,26.03,26.03,26.03,26.03,1009.0,86.0,1009.0,1000.0,0.92,94.0,1.29,100.0,"2023-11-22 05:34:56+08:00","2023-11-22 17:13:30+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:18.546769+08:00","Mati","","",""
10000.0,"2023-11-22 03:03:19+08:00",120.9608,14.7369,25.74,26.51,25.63,26.68,1011.0,82.0,"","",1.79,359.0,2.24,90.0,"2023-11-22 06:00:33+08:00","2023-11-22 17:23:58+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:03:19.917474+08:00","Meycauayan",2.0,2008256.0,0.12
10000.0,"2023-11-22 03:03:22+08:00",120.9031,15.7161,21.61,22.07,21.61,21.61,1011.0,86.0,1011.0,1002.0,1.12,68.0,1.39,97.0,"2023-11-22 06:02:18+08:00","2023-11-22 17:22:41+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:22.365487+08:00","Muñoz","","",""
10000.0,"2023-11-22 03:03:24+08:00",123.1814,13.6192,24.6,25.57,24.6,24.6,1009.0,94.0,1009.0,1009.0,2.87,28.0,5.66,100.0,"2023-11-22 05:49:57+08:00","2023-11-22 17:16:48+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:24.631453+08:00","Naga","","",""
10000.0,"2023-11-22 02:58:35+08:00",120.95,14.6667,25.76,26.53,25.64,26.68,1011.0,82.0,"","",1.03,0.0,"",75.0,"2023-11-22 06:00:29+08:00","2023-11-22 17:24:07+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:03:25.762573+08:00","Navotas",2.0,2008256.0,0.24
10000.0,"2023-11-22 03:03:27+08:00",120.2828,14.8292,25.03,25.63,23.84,25.03,1011.0,78.0,"","",3.09,80.0,"",75.0,"2023-11-22 06:03:25+08:00","2023-11-22 17:26:32+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:27.097485+08:00","Olongapo",1.0,8151.0,""
10000.0,"2023-11-22 03:03:28+08:00",124.6075,11.0064,24.77,25.73,24.77,24.77,1009.0,93.0,1009.0,1008.0,1.15,30.0,1.47,100.0,"2023-11-22 05:40:18+08:00","2023-11-22 17:15:03+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:28.383597+08:00","Ormoc","","",""
10000.0,"2023-11-22 03:03:31+08:00",123.8044,8.4858,24.67,25.59,24.67,24.67,1009.0,92.0,1009.0,1008.0,1.3,189.0,1.34,82.0,"2023-11-22 05:39:45+08:00","2023-11-22 17:22:01+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:31.148219+08:00","Oroquieta","","",""
10000.0,"2023-11-22 03:03:32+08:00",123.8333,8.15,24.75,25.68,24.75,24.75,1009.0,92.0,1009.0,1008.0,0.26,179.0,0.81,98.0,"2023-11-22 05:39:08+08:00","2023-11-22 17:22:24+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:32.847358+08:00","Ozamiz City","","",""
10000.0,"2023-11-22 03:03:34+08:00",123.43700000000001,7.8257,24.9,25.85,24.9,24.9,1009.0,92.0,1009.0,1005.0,0.86,359.0,1.0,79.0,"2023-11-22 05:40:15+08:00","2023-11-22 17:24:28+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:03:34.791598+08:00","Pagadian","","",0.97
10000.0,"2023-11-22 03:03:37+08:00",121.0833,15.55,22.0,22.61,22.0,22.0,1011.0,90.0,1011.0,1005.0,1.16,53.0,1.46,100.0,"2023-11-22 06:01:20+08:00","2023-11-22 17:22:13+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:37.363089+08:00","Palayan City","","",""
10000.0,"2023-11-22 03:03:38+08:00",125.6842,7.3081,25.06,25.97,25.06,25.06,1009.0,90.0,1009.0,1008.0,0.73,305.0,0.85,100.0,"2023-11-22 05:30:30+08:00","2023-11-22 17:16:14+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:39.040948+08:00","Panabo",1.0,8154.0,""
10000.0,"2023-11-22 03:03:41+08:00",121.0175,14.4816,25.94,26.7,25.55,26.59,1011.0,81.0,"","",0.51,0.0,"",75.0,"2023-11-22 05:59:56+08:00","2023-11-22 17:24:08+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:41.460428+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2023-11-22 03:03:43+08:00",121.065,14.587,25.69,26.43,25.46,26.5,1010.0,81.0,"","",0.51,0.0,"",75.0,"2023-11-22 05:59:54+08:00","2023-11-22 17:23:47+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:43.499729+08:00","Pasig",1.0,8160.0,""
10000.0,"2023-11-22 03:03:44+08:00",118.7333,9.7333,28.04,32.68,28.04,28.04,1008.0,83.0,"","",7.2,60.0,"",40.0,"2023-11-22 06:01:54+08:00","2023-11-22 17:40:27+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-22 03:03:44.865756+08:00","Puerto Princesa City",1.0,8186.0,""
10000.0,"2023-11-22 03:03:46+08:00",121.0333,14.6333,25.6,26.33,25.44,26.49,1011.0,81.0,"","",1.79,359.0,2.24,75.0,"2023-11-22 06:00:06+08:00","2023-11-22 17:23:50+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:46.949304+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2023-11-22 03:03:48+08:00",121.6201,17.1189,21.95,22.52,21.95,21.95,1012.0,89.0,1012.0,1005.0,1.22,25.0,1.61,78.0,"2023-11-22 06:01:38+08:00","2023-11-22 17:17:37+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:48.397679+08:00","Roxas","","",""
10000.0,"2023-11-22 03:03:50+08:00",123.4242,10.9447,26.45,26.45,26.45,26.45,1009.0,85.0,1009.0,1008.0,3.43,39.0,4.12,100.0,"2023-11-22 05:44:56+08:00","2023-11-22 17:19:53+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:50.385263+08:00","Sagay","","",""
10000.0,"2023-11-22 03:03:51+08:00",120.5431,14.7678,25.03,25.81,23.85,25.64,1010.0,85.0,1010.0,1009.0,1.58,2.0,1.99,97.0,"2023-11-22 06:02:16+08:00","2023-11-22 17:25:36+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:51.802425+08:00","Samal",1.0,8151.0,""
10000.0,"2023-11-22 03:03:53+08:00",120.8931,15.5448,22.11,22.7,22.11,22.11,1010.0,89.0,1010.0,1006.0,0.65,34.0,0.96,86.0,"2023-11-22 06:02:05+08:00","2023-11-22 17:22:59+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:54.058532+08:00","San Carlos","","",""
10000.0,"2023-11-22 03:03:55+08:00",120.3166,16.6159,25.31,25.93,25.31,25.31,1010.0,78.0,1010.0,1009.0,2.37,153.0,2.6,100.0,"2023-11-22 06:06:04+08:00","2023-11-22 17:23:37+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:55.462423+08:00","San Fernando","","",""
10000.0,"2023-11-22 03:03:56+08:00",121.8712,17.8927,21.61,22.28,21.61,21.61,1012.0,94.0,1012.0,1009.0,0.75,38.0,0.97,65.0,"2023-11-22 06:01:52+08:00","2023-11-22 17:15:23+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:03:56.914261+08:00","San Jose","","",""
10000.0,"2023-11-22 03:03:58+08:00",121.0453,14.8139,25.45,26.19,25.33,26.38,1010.0,82.0,1010.0,1004.0,1.16,9.0,1.91,93.0,"2023-11-22 06:00:20+08:00","2023-11-22 17:23:31+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:03:58.726326+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2023-11-22 03:04:00+08:00",120.4583,17.7422,20.92,21.21,20.92,20.92,1011.0,82.0,1011.0,1009.0,1.45,91.0,1.39,100.0,"2023-11-22 06:07:16+08:00","2023-11-22 17:21:16+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:00.845636+08:00","San Juan",1.0,8159.0,""
10000.0,"2023-11-22 03:04:02+08:00",120.6197,14.9696,23.87,24.53,23.87,25.06,1010.0,85.0,1010.0,1010.0,1.81,353.0,1.99,91.0,"2023-11-22 06:02:17+08:00","2023-11-22 17:24:59+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:02.505241+08:00","San Pablo",1.0,8152.0,""
10000.0,"2023-11-22 03:04:04+08:00",121.8833,17.2,21.46,22.12,21.46,21.46,1012.0,94.0,1012.0,1008.0,1.19,32.0,1.35,73.0,"2023-11-22 06:00:43+08:00","2023-11-22 17:16:26+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:04:04.978128+08:00","San Pedro","","",""
10000.0,"2023-11-22 03:04:06+08:00",120.9378,15.4238,23.71,24.49,23.71,23.71,1010.0,90.0,1010.0,1007.0,1.01,17.0,1.18,90.0,"2023-11-22 06:01:43+08:00","2023-11-22 17:23:00+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:06.576141+08:00","Santa Rosa",1.0,8152.0,""
10000.0,"2023-11-22 03:04:08+08:00",120.4449,17.2939,23.04,23.46,23.04,23.04,1011.0,79.0,1011.0,1009.0,1.59,85.0,1.46,100.0,"2023-11-22 06:06:37+08:00","2023-11-22 17:22:02+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:08.986115+08:00","Santiago","","",""
10000.0,"2023-11-22 03:04:11+08:00",121.7645,17.3997,21.09,21.71,21.09,21.09,1012.0,94.0,1012.0,1008.0,1.62,9.0,1.71,19.0,"2023-11-22 06:01:30+08:00","2023-11-22 17:16:36+08:00",801.0,"Clouds","few clouds","02n","2023-11-22 03:04:11.514660+08:00","Santo Tomas","","",""
10000.0,"2023-11-22 03:04:12+08:00",122.9667,10.8,25.2,26.1,25.2,25.2,1009.0,89.0,1009.0,1009.0,3.43,37.0,5.1,100.0,"2023-11-22 05:46:33+08:00","2023-11-22 17:21:56+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:13.048604+08:00","Silay City","","",""
10000.0,"2023-11-22 03:02:14+08:00",122.4042,9.7519,27.42,30.58,27.42,27.42,1008.0,79.0,1008.0,1007.0,9.64,49.0,10.11,100.0,"2023-11-22 05:47:14+08:00","2023-11-22 17:25:45+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:04:14.231671+08:00","Sipalay","","",0.12
10000.0,"2023-11-22 03:04:16+08:00",125.5,9.75,25.98,25.98,25.98,25.98,1009.0,87.0,1009.0,1002.0,1.01,111.0,1.21,100.0,"2023-11-22 05:34:51+08:00","2023-11-22 17:13:22+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:16.979303+08:00","Surigao City","","",""
4522.0,"2023-11-22 03:04:18+08:00",123.7336,13.3586,25.32,26.34,25.32,25.32,1010.0,93.0,1010.0,1009.0,3.02,357.0,4.94,100.0,"2023-11-22 05:47:21+08:00","2023-11-22 17:15:00+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:18.792941+08:00","Tabaco","","",""
10000.0,"2023-11-22 03:04:20+08:00",121.4443,17.4189,21.45,22.0,21.45,21.45,1013.0,90.0,1013.0,991.0,1.33,356.0,1.91,74.0,"2023-11-22 06:02:49+08:00","2023-11-22 17:17:51+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:04:20.753623+08:00","Tabuk","","",""
10000.0,"2023-11-22 03:04:22+08:00",125.0,11.25,24.04,24.98,24.04,24.04,1009.0,95.0,1009.0,1009.0,1.36,317.0,2.01,100.0,"2023-11-22 05:39:05+08:00","2023-11-22 17:13:07+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:22.279195+08:00","Tacloban City","","",""
10000.0,"2023-11-22 03:04:24+08:00",124.6764,6.6925,23.96,24.92,23.96,23.96,1009.0,96.0,1009.0,1003.0,0.22,157.0,0.43,100.0,"2023-11-22 05:33:37+08:00","2023-11-22 17:21:10+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:24.470224+08:00","Tacurong","","",""
10000.0,"2023-11-22 02:59:49+08:00",120.9337,14.1059,22.52,23.1,21.48,22.53,1010.0,87.0,1010.0,937.0,2.55,83.0,9.03,99.0,"2023-11-22 05:59:42+08:00","2023-11-22 17:25:03+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:26.021440+08:00","Tagaytay City",2.0,2084056.0,""
10000.0,"2023-11-22 03:04:28+08:00",121.0792,14.5243,25.97,25.97,25.65,26.7,1011.0,81.0,"","",0.51,0.0,"",75.0,"2023-11-22 05:59:45+08:00","2023-11-22 17:23:49+08:00",803.0,"Clouds","broken clouds","04n","2023-11-22 03:04:28.408437+08:00","Taguig",2.0,2083945.0,""
10000.0,"2023-11-22 03:04:30+08:00",122.9226,14.1343,25.44,26.34,25.44,25.44,1010.0,88.0,1010.0,1008.0,4.03,28.0,6.48,99.0,"2023-11-22 05:51:47+08:00","2023-11-22 17:17:03+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:30.439022+08:00","Talisay","","",""
10000.0,"2023-11-22 03:04:32+08:00",121.1498,14.0863,25.72,26.67,24.69,25.74,1010.0,89.0,1010.0,993.0,2.19,70.0,6.49,100.0,"2023-11-22 05:58:48+08:00","2023-11-22 17:24:13+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:32.053283+08:00","Tanauan",2.0,2084056.0,""
10000.0,"2023-11-22 03:04:33+08:00",126.1986,9.0783,25.39,26.31,25.39,25.39,1009.0,89.0,1009.0,1008.0,1.54,268.0,1.54,100.0,"2023-11-22 05:31:03+08:00","2023-11-22 17:11:34+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:33.608451+08:00","Tandag","","",""
10000.0,"2023-11-22 03:04:36+08:00",122.9306,10.6339,25.1,25.96,25.1,25.1,1009.0,88.0,1009.0,1008.0,2.89,39.0,4.3,100.0,"2023-11-22 05:46:27+08:00","2023-11-22 17:22:19+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:04:36.166564+08:00","Tangub","","",0.18
10000.0,"2023-11-22 03:04:37+08:00",123.1583,9.5153,25.01,25.84,25.01,25.01,1009.0,87.0,1009.0,1008.0,3.03,16.0,3.9,100.0,"2023-11-22 05:43:52+08:00","2023-11-22 17:23:05+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:04:37.465701+08:00","Tanjay",1.0,8185.0,0.21
10000.0,"2023-11-22 03:04:39+08:00",120.5986,15.4889,23.6,24.26,23.6,23.6,1010.0,86.0,1010.0,1005.0,0.86,229.0,1.12,85.0,"2023-11-22 06:03:10+08:00","2023-11-22 17:24:15+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:39.270721+08:00","Tarlac City",1.0,8152.0,""
10000.0,"2023-11-22 03:04:41+08:00",121.5911,14.0289,24.94,25.89,24.94,24.94,1010.0,92.0,1010.0,988.0,2.63,24.0,6.48,100.0,"2023-11-22 05:56:57+08:00","2023-11-22 17:22:32+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:41.552889+08:00","Tayabas",2.0,2011004.0,""
10000.0,"2023-11-22 03:04:42+08:00",123.6333,10.3833,27.05,30.77,26.67,27.05,1009.0,89.0,1009.0,1009.0,2.71,2.0,3.55,100.0,"2023-11-22 05:43:15+08:00","2023-11-22 17:19:53+08:00",500.0,"Rain","light rain","10n","2023-11-22 03:04:42.821788+08:00","Toledo City",1.0,8187.0,0.49
10000.0,"2023-11-22 03:04:44+08:00",121.7269,17.6131,21.31,21.9,21.31,21.31,1012.0,92.0,1012.0,1009.0,1.49,2.0,1.56,42.0,"2023-11-22 06:02:00+08:00","2023-11-22 17:16:24+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-22 03:04:44.583719+08:00","Tuguegarao","","",""
10000.0,"2023-11-22 03:04:45+08:00",120.5711,15.9761,22.24,22.74,22.24,22.24,1010.0,85.0,1010.0,1007.0,2.19,119.0,3.36,97.0,"2023-11-22 06:04:02+08:00","2023-11-22 17:23:36+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-22 03:04:46.000179+08:00","Urdaneta","","",""
